prey,vi.,捕食；,折磨,使烦恼,n.,被捕食的动物，捕获物；受害者,xxx
apparatus,n.,器械,器具,仪器；,机构,组织,xxx
lieutenant,n.,陆军中尉；,海军上尉,xxx
tug,v.,用力拖,n.,拖船；,猛拉,牵引,xxx
expedition,n.,旅行,远征；,远征队,探险队,考察队；,迅速,动作敏捷,xxx
decay,vi.,腐烂，衰败,n.,腐烂,衰败状态,xxx
grieve,vi.,感到悲痛，伤心,vt.,使伤心,为…而伤心,xxx
absorb,vt.,吸收；,吸引…的注意,使全神贯注；,把…并入,同化,xxx
concern,n.,关切的事，有关的事；关心，挂念；关系，关联；公司，企业,vt.,涉及,有关；,使关心,使担心,xxx
fracture,v.,断裂，折断,n.,裂缝,裂痕；,折断,xxx
rectify,vt.,纠正,修复,xxx
integrity,n.,正直,诚实,诚恳；,完整,完全,完善,xxx
refrain,vi.,抑制，克制，戒除,n.,叠句,副歌,xxx
pact,n.,契约,协定,条约,xxx
notation,n.,记号,标记法,xxx
merge,v.,结合,合并,合为一体,xxx
liable,adj.,易于…的,可能的,xxx
recycle,vt.,回收利用,xxx
dock,vi.,靠码头,进港,n.,码头，船埠；被告席,vt.,使靠码头；扣,xxx
marsh,n.,沼泽,湿地,xxx
element,n.,成分,要素,元素；,基础,纲要；,自然力,xxx
confidential,adj.,秘密的,机密的；,表示信任的；,担任机密工作的,xxx
abundant,adj.,丰富的,富裕的；,大量的,充足的,xxx
exclaim,vi.,呼喊,惊叫,xxx
ballet,n.,芭蕾舞,芭蕾舞剧；,芭蕾舞团,xxx
mute,adj.,缄默的，无声的；哑的，不会说话的；不发音的,vt.,消除,减轻,xxx
courtesy,n.,谦恭有礼；,有礼貌的举止,xxx
deteriorate,vi.,恶化,变坏,xxx
warehouse,n.,仓库,货栈,xxx
recognize,vt.,认出,识别；,承认,确认,认可；,赏识,表彰,报偿,xxx
restraint,n.,抑制,限制,克制；,约束措施,约束条件,xxx
pollutant,n.,污染物质,xxx
bamboo,n.,竹,竹子,xxx
input,n.,输入；投入的资金，输入的数据,vt.,把…输入计算机,xxx
induce,vt.,引导,劝；,引起,导致,xxx
abnormal,adj.,反常的,异常的,xxx
shrewd,adj.,机灵的,敏锐的,精明的,xxx
stereotype,n.,陈规，老套，固定的模式,vt.,对…形成固定看法,xxx
molecule,n.,分子,xxx
enroll,vi.,入学，加入,vt.,招收,吸收,xxx
resign,vi.,辞职；听任,vt.,辞去,放弃；,使顺从,xxx
safeguard,vt.,保护，维护,n.,预防措施；,保证条款,xxx
diligent,adj.,勤勉的,勤奋的,xxx
sophisticated,adj.,老于世故的；,高级的；,精密的,复杂的；,高雅的,xxx
entertainment,n.,娱乐,文娱节目,表演会；,招待,款待,请客,xxx
reside,vi.,居住,定居；,存在,在于,xxx
indicative,adj.,标示的，指示的，象征的；陈述的,n.,【语】陈述语气,xxx
ward,n.,病房；,区；,受监护人,xxx
dread,vt.,担忧，忧虑；惧怕,n.,担忧,畏惧,xxx
scrutiny,n.,详细检查,仔细观察,xxx
chase,n&vt.,追逐,追赶,追求,xxx
accident,n.,意外,事故,xxx
promote,vt.,促进,增进,发扬；,提升；,宣传,推销,xxx
routine,adj.,例行的,常规的,n.,例行公事，惯例，惯常的程序,xxx
attack,n&vt.,攻击,进攻；,突然发作,xxx
divorce,n.,离婚，离异,vt.,离婚；,分离,脱离,xxx
tariff,n.,关税,税率；,价目表,收费表,xxx
attach,vt.,缚,系,贴,附加；,使依恋,使喜爱；,使附属；,认为有,xxx
graphic,adj.,生动的,形象的；,绘画的,文字的,图表的,xxx
convict,vt.,证明…有罪，宣判…有罪['kɒnvɪkt],n.,囚犯,xxx
retention,n.,保留,保持,xxx
creation,n.,创造,创建；,创造的作品,产物；,宇宙,天地万物,xxx
legislation,n.,法律,法规；,立法,法律的制定,xxx
dodge,vi.,闪身躲开,vt.,回避，逃避,n.,托辞,伎俩；,躲闪,躲避,xxx
ingredient,n.,组成部分,原料；,要素,xxx
surplus,adj.,过剩的,多余的,n.,过剩，剩余，盈余,xxx
consolidate,v.,巩固,加强；,联为一体,合并,xxx
correspondence,n.,信件,函件；,通信,通信联系；,符合,一致,相似,xxx
inhibit,vt.,阻止,妨碍,抑制,xxx
refresh,v.,振作精神,恢复活力,xxx
intimate,adj.,亲密的，个人的,n.,至交,密友,vt.,暗示,提示,xxx
shove,vi.,用力推，挤,vt.,乱推，挤；乱塞，随意放,n.,猛推,xxx
theft,n.,偷窃,失窃,xxx
disclose,vt.,揭露,泄露,透露,xxx
religion,n.,宗教,宗教信仰,xxx
yacht,n.,快艇,帆船,游艇,xxx
mistress,n.,情妇；,主妇,女主人,xxx
oxide,n.,氧化物,xxx
miniature,adj.,小型的，微小的,n.,微小的模型,缩影；,微型画,微型人物像,xxx
clan,n.,宗族,家族,xxx
economical,adj.,节约的；,经济学的,xxx
prosperous,adj.,繁荣的,兴旺的,xxx
polish,vt.,磨光；修改，润色，使优美,n.,擦光剂,xxx
reassess,vt.,再评价,xxx
cabinet,n.,橱,柜；,内阁,xxx
optical,adj.,眼的,视觉的；,光学的,xxx
evoke,vt.,唤起,引起,使人想起,xxx
insurance,n.,保险；,保险费,xxx
dazzle,vt.,使眩目，耀；使赞叹不已；使倾倒,n.,耀眼的光；,令人赞叹的东西,xxx
principle,n.,原则,原理,道义；,基本信念,信条,xxx
thigh,n.,大腿,xxx
tedious,adj.,冗长乏味的,沉闷的,xxx
tilt,v.,倾斜，倾侧,n.,倾斜,倾侧,xxx
inferiority,n.,自卑；,次等,xxx
participant,n.,参加者,参与者,xxx
initiate,vt.,开始,创造,发起；,使初步了解；,接纳,让…加入,n.,新加入组织的人,xxx
domestic,adj.,本国的；,家庭的；,驯养的,xxx
glare,vi.,怒目而视；发射强光，发出刺眼的光线,n.,强光；,怒视,瞪眼；,炫耀,张扬,xxx
irrigation,n.,灌溉,xxx
compile,vt.,汇编；,编制,编纂,xxx
vitality,n.,活力；,生机,元气,xxx
locomotive,n.,机车,xxx
tile,n.,瓦，瓷砖,vt.,铺瓦于,贴瓷砖于,xxx
donation,n.,捐款,捐赠物；,捐赠,赠送,xxx
immense,adj.,广大的,巨大的；,无限的,xxx
inherent,adj.,内在的；,固有的,生来就有的,xxx
stability,n.,稳定,稳固,xxx
budget,v.,规划，安排；编预算,adj.,低廉的,收费公道的,n.,预算，预算拨款,xxx
radiate,v.,发出,辐射；,流露,显示,xxx
given,adj.,规定的，特定的；假设的，已知的；有癖好的，有倾向的,prep.,考虑到,xxx
perish,vi.,丧生,毁灭,消亡；,失去弹性,老化,xxx
pastime,n.,消遣,娱乐,xxx
ultimate,adj.,最后的，最终的,n.,终极,顶点,xxx
adapt,vt.,使适应；,改编,xxx
prosecute,vi.,起诉,告发,vt.,对…提起公诉，告发，检举；继续从事,xxx
batch,n.,一批,一组,一群；,一批生产量,xxx
merit,n.,长处，优点；价值；功劳，成绩,vt.,值得,应受,xxx
verbal,adj.,口头的；,用言辞的,用文字的；,动词的,xxx
solicitor,n.,初级律师,事务律师,xxx
intrinsic,adj.,固有的；,本质的；,内在的,xxx
proximity,n.,接近,邻近,xxx
luminous,adj.,发光的,发亮的；,光明的,xxx
lash,v.,将系牢；鞭打，抽打；猛烈打击；猛烈抨击，严厉斥责,n.,鞭打；,假睫毛；,鞭梢,xxx
receipt,n.,发票,收据；,收入,进款；,收到,接到,xxx
assume,vt.,假定,假设；,臆断；,承担,担任；,呈现,xxx
predestine,vt.,预先确定；,注定,xxx
chant,vt.,反复有节奏地喊叫；吟诵，咏唱,n.,反复有节奏的喊叫；,赞美诗,圣歌,xxx
destiny,n.,命运；,定数,天命,xxx
capsule,n.,胶囊；,航天舱,密封舱,xxx
concept,n.,概念,观念；,设想,xxx
resistant,adj.,抵抗的；,抗…的,耐…的,xxx
ozone,n.,臭氧,xxx
indefinite,adj.,无限期的；,模糊的,不确定的,xxx
disaster,n.,灾难,灾祸,天灾；,彻底的失败,xxx
ecology,n.,生态；,生态学,xxx
minimal,adj.,最小的,最低限度的,xxx
cocktail,n.,鸡尾酒；,餐前开胃小吃；,混合物,xxx
enhance,vt.,提高,增加,加强,xxx
convention,n.,习俗,惯例；,公约；,会议,xxx
disease,n.,病,疾病；,不健全,弊端,xxx
calcium,n.,钙,xxx
notwithstanding,adv.,尽管,xxx
suspicion,n.,怀疑,疑心,猜疑；,一点儿,少量,xxx
purchase,vt.,买，购买,n.,购买；,购买的物品,xxx
refusal,n.,拒绝,xxx
disposable,adj.,可任意使用的,n.,一次性物品,不回收物品,xxx
bypass,n.,旁道，迂回道,vt.,绕过,绕…走；,越过,置…于不顾,xxx
silicon,n.,硅,xxx
clarity,n.,清楚,明晰,xxx
fund,n.,资金，基金；存款,vt.,为…提供资金,xxx
typical,adj.,典型的,有代表性的,xxx
recipient,n.,接受者,接收者,xxx
commonwealth,n.,[C-]英联邦；,联邦,联合体,xxx
watt,n.,瓦,xxx
buzz,vi.,发出嗡嗡声；忙乱，急行；发出嘈杂的谈话声,n.,嗡嗡声；,嘈杂的谈话声,xxx
finance,n.,财政，金融；财源，财务情况,vt.,为…提供资金,xxx
incur,vt.,招致,引起；,遭受,xxx
notorious,adj.,臭名昭著的,声名狼藉的,xxx
assassination,n.,刺杀,暗杀,xxx
infant,adj.,婴儿的,幼稚的,n.,婴儿,xxx
gland,n.,腺,xxx
premise,n.,房屋和地基,经营场址；,前提,假设,xxx
circus,n.,马戏,马戏团；,喧闹的场面；,环形广场,xxx
controversial,adj.,引起争论的,有争议的,xxx
attain,vt.,达到,获得；,完成,xxx
deprive,vt.,剥夺,使丧失,xxx
tenant,n.,房客,佃户,xxx
resultant,adj.,作为结果的,因而发生的,xxx
pest,n.,有害生物,害虫；,讨厌的人,xxx
pedal,vi.,踩踏板，骑车,n.,踏板，踏脚,vt.,脚蹬,踩动…的踏板,xxx
batter,v.,连续猛击,n.,面糊,xxx
heritage,n.,遗产；,继承物；,传统,xxx
supreme,adj.,最高的,最大的；,极度的,最重要的,xxx
hostage,n.,人质,xxx
priority,n.,优先,重点；,优先考虑的事,xxx
slope,v.,倾斜,n.,倾斜，斜面,xxx
inlet,n.,小湾,水湾；,进口,入口,xxx
metallic,adj.,金属的,金属制的；,有金属特性的,像金属的,xxx
shuttle,vi.,穿梭般来回,n.,短程穿梭运行的飞机；航天飞机；梭子,vt.,短程穿梭运送,xxx
regenerate,vi.,新生,再生,起革新作用,vt.,使新生，重建，改革，革新,xxx
allocate,vt.,分配；,分派,把…拨给,xxx
latent,adj.,潜在的,隐伏的,不易察觉的,xxx
terrific,adj.,极妙的；,极大的；,令人恐惧的,xxx
standpoint,n.,立场,观点,xxx
primary,adj.,首要的,主要的；,基本的；,最初的,初级的,xxx
pirate,n.,非法盗印者，侵犯版权者；海盗,vt.,盗用,非法盗印,xxx
stubborn,adj.,顽固的,执拗的,倔强的；,难对付的,难于克服的,xxx
formulate,vt.,构想出,规划；,系统地阐述,xxx
consume,vi.,消灭,毁灭,vt.,消费；吃完，喝光,xxx
dome,n.,圆屋顶,穹顶,xxx
layer,n.,层,层次,xxx
alien,adj.,外国的，外国人的；陌生的；性质不同的，不相容的,n.,外国人,外侨；,外星人,xxx
competence,n.,能力,胜任,称职,xxx
fuse,v.,熔合,合并；,因保险丝熔断而中断工作,n.,保险丝，熔丝；导火线,xxx
elite,n.,[总称],上层人士,掌权人物,实力集团；,[总称]出类拔萃的人,精英,xxx
premium,adj.,高级的，优质的；售价高的,n.,保险金；额外费用，加付款；奖品，赠品；额外津贴,xxx
ornament,n.,装饰品，点缀品；装饰，点缀,vt.,装饰,点缀,美化,xxx
assure,vt.,使确信；,确保,向…保证,xxx
pretext,n.,借口,托辞,xxx
ivory,n.,象牙；,象牙色,乳白色,xxx
theme,n.,主题,题目,xxx
consult,vt.,请教；,查阅；,商议,xxx
solidarity,n.,团结一致,xxx
tumble,vi.,跌倒，摔下，滚下；翻滚；暴跌；不由自主地卷入,n.,跌倒,摔倒,xxx
gracious,adj.,亲切的，和蔼的；优美的；雅致的，雍容华贵的,int.,天哪!,xxx
smash,vi.,猛撞，猛冲,vt.,使粉碎，使打烂；狠打，猛击；使破灭，使失败,n.,破碎；,猛击,猛撞；,轰动的演出,巨大的成功,xxx
merely,adv.,仅仅,只不过,xxx
appropriation,n.,据为己有,占有；,挪用；,拨款,xxx
contradiction,n.,矛盾,不一致；,否认,反驳,xxx
wealth,n.,财富；,财产；,丰富,xxx
henceforth,adv.,从今以后,从此以后,xxx
wallet,n.,皮夹子,xxx
survive,vi.,活下来，继续存在；幸免于,vt.,从中挺过来；,从…逃出；,比…活得长,xxx
desire,vt.,想要，渴望,n.,愿望,欲望,xxx
initial,adj.,最初的，开始的,n.,首字母,xxx
efficient,adj.,效率高的；,有能力的,xxx
murmur,n&v.,小声说；,小声抱怨,咕哝；,发出连续而低沉的声音,xxx
fury,n.,狂怒,暴怒；,狂暴,狂烈,xxx
unify,vt.,使联合,统一；,使相同,使一致,xxx
muddy,adj.,泥泞的，沾满烂泥的；灰暗的，暗淡的；模糊的，糊涂的,vt.,使沾上烂泥；,使显得扑朔迷离,xxx
hound,n.,猎犬,vt.,追逼,烦恼,纠缠,xxx
consistent,adj.,坚持的,一贯的；,一致的,符合的,xxx
dole,n.,救济，救济金,vt.,发放,发给,xxx
reverse,vi.,反向，倒转,adj.,反向的；,相反的；,颠倒的,vt.,撤销，废除；使完全相反，彻底转变；使反转，使次序颠倒,n.,相反情况，对立面；反面，背面，后面；损失，倒退,xxx
barren,adj.,贫瘠的,荒芜的；,不结果实的,不育的；,无益的,没有结果的,xxx
eternal,adj.,永久的,永世的；,无休止的；,永恒的,永不改变的,xxx
permanent,adj.,永久的,固定的,xxx
foster,adj.,收养的,vt.,收养，养育；培养，促进,xxx
barely,adv.,仅仅,只不过,几乎不,xxx
prevalent,adj.,流行的,普遍的,xxx
cling,vi.,紧紧抓住；,黏着,挨近；,依附,依恋；,坚持,墨守,忠实于,xxx
incidence,n.,发生率,xxx
clip,n.,夹子，回形针，别针；弹夹，弹仓；剪，修剪；剪报，电影片断,vt.,夹住,扣住；,剪,修剪,xxx
beam,v.,面露喜色；,定向发出,播送,n.,梁，横梁；束，柱；笑容，喜色,xxx
compact,adj.,紧凑的，小巧的；坚实的,vt.,把…压实，使坚实['kɔmpækt],n.,契约,合同,xxx
alliance,n.,结盟；,联盟,xxx
invaluable,adj.,非常宝贵的,极为贵重的,无价的,xxx
fiction,n.,小说；,虚构,杜撰,xxx
doom,vt.,注定，命定,n.,厄运,劫数,xxx
cucumber,n.,黄瓜,xxx
aviation,n.,航空,航空学；,飞机制造业,xxx
pessimistic,adj.,悲观的,xxx
denote,vt.,意思是；,表示,是…的标志,xxx
emphasis,n.,强调；,重视；,重要性,xxx
interrupt,v.,打断,中止；,打扰,xxx
propagate,v.,繁殖,增殖；,传播,宣传,普及,xxx
feasible,adj.,可行的,可能的,xxx
majesty,n.,陛下；,雄伟,壮丽；,庄严,xxx
flatter,vt.,向…谄媚,奉承；,使满意,使感到荣幸；,使显得好看,使显得突出,xxx
potential,adj.,潜在的，可能的,n.,潜力,潜能,xxx
necessitate,vt.,成为必要,需要,xxx
orthodox,adj.,传统的；,正统的,正宗的,xxx
accustomed,adj.,惯常的,习惯的,xxx
combination,n.,结合,联合；,化合,xxx
obtain,vi.,通用,流行；,存在,vt.,获得,xxx
statesman,n.,国务活动家,政治家,xxx
tack,n.,平头钉，大头钉；行动方向，方针,vt.,用平头钉钉；,附加,增补,xxx
gross,adj.,总的；,严重的；,粗俗的；,臃肿的,xxx
lounge,vi.,倚，躺；闲逛，闲荡,n.,休息厅,休息室,xxx
porch,n.,门廊,xxx
workshop,n.,车间,工场；,专题讨论会,xxx
format,n.,设计，安排；格式，样式，版式,vt.,使格式化,xxx
sacrifice,n&v.,牺牲,舍身；,献祭,供奉；,祭品,xxx
illegal,adj.,不合法的,非法的,xxx
corps,n.,队,部队；,一组,xxx
eclipse,n.,食；消失，黯然失色,vt.,食,遮掩光；,使暗淡,使失色,使相形见绌,xxx
formal,adj.,正式的；,礼仪上的,xxx
correlate,vi.,相关,关联,vt.,使相互关联,xxx
soar,vi.,猛增,剧增；,高飞,升腾；,高涨；,高耸,屹立,xxx
commute,vi.,乘公交车上下班，经常乘车往返于两地,vt.,减；,折合,折偿；,上下班交通,xxx
sustain,vt.,保持,使持续下去；,供养,维持；,支持,支撑；,经受,遭受,xxx
critical,adj.,决定性的；,批评的,xxx
shepherd,n.,牧羊人，羊倌,vt.,带领,引导,xxx
outcry,n.,大声疾呼,呐喊；,强烈抗议,xxx
radiant,adj.,容光焕发的,喜形于色的；,光芒四射的,光辉灿烂的；,辐射的,xxx
principal,adj.,最重要的，主要的,n.,负责人,校长；,资本,本金；,主要演员,主角,xxx
exceedingly,adv.,极端地,非常,xxx
uphold,vt.,支持,维护,xxx
exotic,adj.,外来的,异国情调的；,奇异的,xxx
relief,n.,轻松,宽慰；,缓解,减轻,解除；,使得到调剂；,接替,替下,xxx
boycott,n&vt.,抵制,拒绝参与,xxx
dimension,n.,尺寸,尺度,面积；,方面,特点；,面积,规模,xxx
deserve,vt.,应受,值得,xxx
process,n.,过程；制作方法；程序,vt.,加工,办理,xxx
revenge,n.,报复，报仇,vt.,为…报仇,报…之仇,xxx
restore,vt.,恢复,使恢复；,修复,整修；,归还,交还,xxx
subscribe,vi.,订阅，订购；同意，赞成,vt.,捐助,赞助,xxx
distill,vt.,蒸馏,用蒸馏法提取；,吸取,提炼,xxx
alternative,adj.,两者选一的,供选择的；,另类的,n.,替换物，选择；选择的自由,xxx
concentration,n.,集中；,专注,专心；,浓缩；,浓度,xxx
velocity,n.,速度,速率,xxx
encounter,vt.,遭遇，遇到,n.,遭遇,xxx
fellowship,n.,伙伴关系,交情,友谊；,团体,协会,联谊会；,奖学金,研究员职位,xxx
colleague,n.,同事,同僚,xxx
approve,vi.,赞成,称许,vt.,赞成，称许；批准,xxx
interaction,n.,相互作用,xxx
pedestrian,n.,步行者,行人,xxx
interfere,vi.,干涉,干预,妨碍,xxx
apartment,n.,一套公寓房间,xxx
account,vi.,说明…的原因；,占…,n.,记述；解释；账目,xxx
fitting,adj.,适合的,恰当的,n.,设备，家具，日用器具；配件，附件，零件；试穿，试衣,xxx
stack,n.,堆，垛,vt.,堆积,堆放于,xxx
radioactive,adj.,放射性的,有辐射能的,xxx
resent,vt.,对…表示愤恨,怨恨,xxx
stride,vi.,大踏步走,n.,大步；,步法,步态；,进展,进步,xxx
ambiguous,adj.,引起歧义的,模棱两可的,含糊不清的,xxx
impulsive,adj.,冲动的,xxx
qualitative,adj.,性质的,定性的,xxx
diverse,adj.,不一样的,相异的；,多种多样的,xxx
crisp,adj.,脆的，鲜脆的；挺括的；清新的，干冷的；简明扼要的，利落的,n.,油炸土豆片,xxx
prime,adj.,首要的；最好的,n.,青春；全盛时期,vt.,使准备好,xxx
intellect,n.,智力,理解力；,才智非凡的人,xxx
preference,n.,喜爱,偏爱；,优先；,偏爱的事物,xxx
mild,adj.,温柔的；,温暖的；,轻微的,xxx
loyal,adj.,忠诚的,忠心的,xxx
impact,v.,影响,作用,冲击,n.,[Im'pækt],xxx
paralysis,n.,麻痹,瘫痪,中风；,无能,无力,xxx
court,n.,法院,法庭；,庭院；,宫廷；,球场,xxx
chapel,n.,小教堂,祈祷室,xxx
distort,vi.,变形,vt.,歪曲，曲解；扭曲，使变形,xxx
subsidiary,adj.,辅助的，次要的，附设的,n.,子公司,附属机构,xxx
venture,vi.,冒险；,大胆行事,n.,风险投资，风险项目,vt.,拿…冒险；敢于,xxx
discern,vt.,看出,察觉出；,识别,认出,xxx
enthusiasm,n.,热情,热心,热忱；,巨大兴趣,xxx
flexible,adj.,易弯曲的；,灵活的,xxx
domain,n.,领域,范围；,领地,势力范围,xxx
census,n.,人口普查,统计,xxx
corpse,n.,死尸,尸体,xxx
willful,adj.,故意的,特意的,xxx
attitude,n.,态度,看法；,姿势,xxx
relative,adj.,有关系的，相对的,n.,亲属,亲戚,xxx
compare,vt.,比较,对照；,把…比作,xxx
depict,vt.,描绘,描述,xxx
hop,vi.,单足跳跃，单足跳行；齐足跳跃，齐足跳行,vt.,跳上,n.,蹦跳；,短程航行,xxx
characteristic,adj.,特有的，典型的,n.,特性,xxx
involvement,n.,连累；,包含,xxx
pave,vt.,铺,铺筑,xxx
integral,adj.,构成整体所必需的,基本的,xxx
lubricate,vt.,使润滑,xxx
comet,n.,彗星,xxx
deadline,n.,最后期限,xxx
bully,n.,恃强欺弱者,vt.,威吓,欺负,xxx
chip,n.,屑片,碎片；,炸土豆条；,集成电路片,集成块；,缺口,瑕疵,xxx
medieval,adj.,中世纪的；,中古的,xxx
tanker,n.,油轮,xxx
involve,vt.,使卷入,牵涉；,包含,含有,xxx
pistol,n.,手枪,xxx
assemble,vi.,集合，召集,vt.,集合,聚集；,装配,xxx
watertight,adj.,不透水的,防水的；,严密的,无懈可击的,xxx
transition,n.,过渡,转变,xxx
repel,vt.,使厌恶；,击退,逐回,驱除；,排斥,xxx
mutter,n&v.,轻声低语；,小声抱怨,xxx
series,n.,一系列,连续；,丛书,连续剧,xxx
complicated,adj.,复杂的,难懂的,xxx
junk,n.,废旧物品，破烂,vt.,丢弃,废弃,xxx
maximum,adj.,最大的；,最高的；,顶点的,n.,最大量；顶点,xxx
thrive,vi.,兴旺,繁荣,旺盛,xxx
imaginative,adj.,富有想象力的,爱想象的,xxx
penguin,n.,企鹅,xxx
represent,vt.,作为…的代表,表示,象征；,描绘,表现,xxx
masterpiece,n.,杰作,xxx
compete,vi.,比赛,竞争,对抗,xxx
tolerant,adj.,宽容的,容忍的,xxx
dispatch,vt.,派遣，调遣，发送,n.,急件,快信；,新闻报道；,派遣,调遣,xxx
emergency,n.,紧急情况,突然事件,xxx
dim,adj.,昏暗的，朦胧的；模糊不清的,v.,变暗淡,xxx
paralyze,vt.,使瘫痪,使麻痹；,使丧失作用；,使惊愕,使呆若木鸡,xxx
interpersonal,adj.,人与人之间的,关于人与人之间关系的,xxx
exemplary,adj.,可作楷模的,典范的,xxx
faculty,n.,才能,能力；,系,科；,全体教员,xxx
layoff,n.,解雇；,裁员；,歇工期,停工期,xxx
wretched,adj.,极不愉快的,难受的,可怜的；,令人苦恼的,讨厌的；,拙劣的,xxx
absurd,adj.,荒谬的,荒唐的,xxx
modesty,n.,谦虚,xxx
considerate,adj.,考虑周到的,体贴的,体谅的,xxx
glamor,n.,魅力,诱惑力,xxx
clue,n.,线索,暗示,提示,xxx
bracket,n.,括号；等级段，档次；壁架，托架,vt.,把…置于括号内；,把…归入同一类,xxx
legal,adj.,法律的；,合法的,xxx
midst,n.,中部；,中间；,当中,xxx
trait,n.,特征,特点,特性,xxx
radius,n.,半径,半径范围,xxx
disintegration,n.,破裂,分裂；,瓦解,xxx
signal,adj.,显著的,重大的,n.,信号，暗号；标志，表示,vt.,发信号；标志着,xxx
impair,vt.,损害,损伤；,削弱,xxx
dolphin,n.,海豚,xxx
sightseeing,n.,观光,游览,xxx
stray,vi.,走失，迷路；分心，走神；离题,adj.,迷路的，走失的；孤立的，零星的,n.,走失的家畜,xxx
planet,n.,行星,xxx
exhaust,vt.,使筋疲力尽，用尽；详尽论述,n.,排气装置；,废气,xxx
thereafter,adv.,之后,以后,xxx
soluble,adj.,可溶的；,可解决的,xxx
feast,vi.,尽情地吃,宴饮；,参加宴会,n.,盛宴，筵席；节日,xxx
vision,n.,想象力,梦幻；,视力,视觉,xxx
accompany,v.,陪同,伴随；,为…伴奏,xxx
armor,n.,盔甲,装甲；,保护物,xxx
acceptance,n.,接受,承认；,容忍,xxx
beneficial,adj.,有利的,有益的,xxx
paradise,n.,天堂,乐园,xxx
tackle,vt.,对付，处理；与…交涉；阻截，擒抱,n.,阻截,擒抱；,用具,钓具；,辘轳,滑车,xxx
reckon,vt.,认为,估计；,指望,盼望；,测算,测量,xxx
confusion,n.,困惑,糊涂；,混淆；,骚乱,xxx
distract,vt.,转移,使分心,xxx
hinge,vi.,以…为转移,n.,铰链,vt.,装铰链,xxx
virtual,adj.,实质上的,事实上的,实际上的,xxx
squeeze,v.,压榨，挤,n.,榨取,勒索,xxx
blank,adj.,空白的；茫然的，无表情的,n.,空白；,空白表格,xxx
additional,adj.,附加的,追加的,xxx
worthy,adj.,有价值的,值得的,xxx
primarily,adv.,首先,主要地,xxx
telecommunications,n.,通信,电信,xxx
ferry,n.,渡船,vt.,渡运,xxx
ignore,vt.,不顾,不理；,忽视,xxx
hemisphere,n.,地球的半球；,大脑半球,xxx
reception,n.,招待会,欢迎会；,接受,接纳；,接待,迎接；,接收效果,xxx
applaud,vi.,鼓掌，喝彩,vt.,向…鼓掌,向…喝彩；,称赞,赞许,xxx
outward,adv.,向外地,adj.,外面的，外表的,xxx
lunar,adj.,月的,月球的,xxx
poetry,n.,诗,诗歌,诗集,xxx
jury,n.,陪审团,评奖团,xxx
arrogant,adj.,傲慢的,自大的,xxx
idiot,n.,白痴；,傻子,笨蛋,xxx
relay,n.,接力赛；中继转播,vt.,传送,传达,转述；,中继转播,xxx
priest,n.,神父,牧师,xxx
monitor,n.,班长；监视器，检测器；显示器,vt.,监听,检测,xxx
solo,adv.,以独力，单独地,adj.,单独的，单独进行的,n.,独奏,独唱,独舞,xxx
tuition,n.,教学,讲授,指导；,学费,xxx
permeate,v.,弥漫,遍布,散布；,渗入,渗透,xxx
utopian,adj.,乌托邦的；,理想的,xxx
schedule,n.,时刻表，日程安排表；清单，明细表,vt.,安排,排定,xxx
tame,adj.,驯服的，顺从的；沉闷的，乏味的,vt.,制服,控制并利用；,驯化,驯服,xxx
adjoin,vt.,贴近；,与…毗连,xxx
universe,n.,宇宙,世界；,领域,范围,xxx
inherit,vt.,继承,xxx
overwhelming,adj.,势不可挡的,压倒的；,巨大的,xxx
interpret,v.,解释,说明；,口译,xxx
peculiar,adj.,奇怪的,古怪的；,特有的,xxx
idiom,n.,习语,成语；,风格,特色,xxx
diplomat,n.,外交官,外交家；,有交际手腕的人,圆滑的人,xxx
hug,vi.,紧抱在一起，互相拥抱,vt.,拥抱；紧抱，怀抱,n.,紧抱,热烈拥抱,xxx
grant,n.,授给物,vt.,授予,给予,xxx
muscular,adj.,肌肉发达的,强壮的；,肌肉的,xxx
sparkle,vi.,发光，闪耀，闪烁；活跃，焕发,n.,闪光,闪耀,闪烁；,活力,生气,xxx
hum,vi.,哼曲子；发嗡嗡声,vt.,哼,n.,嗡嗡声,营营声,嘈杂声,xxx
staple,adj.,主要的；,经常需要的,n.,订书钉，U形钉；主食；主要产品,vt.,用订书钉订,xxx
discount,n.,折扣,vt.,把…打折扣；,不全信；,漠视,低估,xxx
construct,vt.,建造；,构思,n.,建筑物；,构想；,观念,xxx
royalty,n.,王族；,版税,xxx
convert,vt.,转变,转化；,改变,xxx
attempt,vt.,尝试,试图,努力,xxx
rivalry,n.,竞争,竞赛；,对抗,xxx
relish,vt.,享受，从…中获得乐趣,n.,享受,滋味,乐趣；,调味品,xxx
fluorescent,adj.,荧光的,发荧光的,xxx
division,n.,分,分割；,部门,科,处；,除法,xxx
superficial,adj.,表面的,肤浅的,xxx
executive,adj.,执行的；行政的,n.,执行者,xxx
navigation,n.,航行,航海,航空；,导航,领航,xxx
melt,v.,融化；,溶化；,消散,xxx
stalk,vi.,高视阔步地走,n.,茎，梗，柄,vt.,悄悄地跟踪,xxx
whereas,conj.,然而,但是,尽管,xxx
pitch,v.,投掷,使猛然倒下；,表达,定下特定程度；,定调；,架设,搭,扎；,颠簸,n.,球场；程度，强度；高度，高音；沥青,xxx
casualty,n.,伤亡人员,死伤者；,受害人,损失的东西,xxx
